0.15087163,0.20855784,0.35879555,0.17717908,0.20253566,0.110935025,0.2985737,0.091600634,0.0725832,0.14770205,0.065293185,0.1274168,0.18827258,0.06053883,0.0836767,0.10681458,0.18161649,0.20633915,0.12266244,0.08779715,0.26180667,0.16450079,0.15974644,0.11980983,0.06022187,0.11283677,0.14992076,0.13090333,0.10554675,0.21267828,0.32646593,0.15150554,0.19302694,0.108716324,0.26877972,0.09318542,0.0725832,0.14770205,0.04532488,0.13977814,0.1828843
0.20855784,0.33946118,0.53090334,0.26275754,0.30237716,0.162916,0.47290015,0.13692552,0.10681458,0.22313787,0.08748019,0.2,0.2931854,0.08684628,0.13502377,0.15625991,0.2732171,0.31885895,0.18098256,0.13312203,0.38541996,0.24057053,0.23137876,0.17527734,0.097305864,0.16006339,0.20570523,0.19270998,0.15213946,0.3385103,0.47416797,0.22408874,0.28652933,0.16481775,0.41806656,0.13502377,0.10681458,0.22313787,0.06053883,0.21965134,0.28748018
0.35879555,0.53090334,1.0,0.47385103,0.5540412,0.30903327,0.90047544,0.22567354,0.1955626,0.42313787,0.1740095,0.3445325,0.525832,0.16069731,0.23740095,0.31061807,0.49667194,0.58573693,0.34421554,0.21648178,0.7318542,0.45546752,0.44786054,0.36164817,0.1784469,0.29984152,0.40507132,0.38510302,0.27733755,0.55245644,0.9125198,0.40729,0.5248811,0.30269414,0.8012678,0.23296355,0.1955626,0.42313787,0.116640255,0.3873217,0.51980984
0.17717908,0.26275754,0.47385103,0.2608558,0.26117274,0.1518225,0.4133122,0.107448496,0.096038036,0.18954042,0.08177496,0.16640253,0.25610143,0.08209192,0.11251981,0.13914421,0.24088748,0.27004755,0.15530904,0.10713154,0.35309035,0.21299525,0.20031695,0.16038035,0.08684628,0.124564186,0.18415214,0.18066561,0.119492866,0.2659271,0.43232962,0.21331221,0.25134706,0.15340729,0.37305865,0.105229795,0.096038036,0.18954042,0.04912837,0.18161649,0.25451663
0.20253566,0.30237716,0.5540412,0.26117274,0.33977813,0.17971474,0.5004754,0.13058637,0.11283677,0.24025357,0.10047544,0.1911252,0.29572108,0.094453245,0.13755943,0.17971474,0.27448493,0.32678288,0.19461173,0.12868463,0.41521394,0.25007924,0.26751187,0.20602219,0.10142631,0.17083994,0.23232964,0.21965134,0.15942948,0.30491284,0.5042789,0.2326466,0.31790808,0.17020603,0.4399366,0.13534074,0.11283677,0.24025357,0.07321712,0.21711569,0.2896989
0.110935025,0.162916,0.30903327,0.1518225,0.17971474,0.10776545,0.281458,0.07226624,0.06339144,0.12995246,0.05134707,0.105863705,0.16164818,0.050079238,0.0770206,0.09223455,0.1518225,0.17432646,0.10459588,0.06973059,0.23232964,0.14263074,0.14326467,0.110935025,0.058637083,0.08969889,0.12805071,0.12329636,0.082408875,0.1667195,0.28779715,0.12995246,0.16767037,0.10269414,0.25071314,0.07226624,0.06339144,0.12995246,0.03518225,0.11854199,0.16196513
0.2985737,0.47290015,0.90047544,0.4133122,0.5004754,0.281458,0.9125198,0.2,0.18098256,0.38637084,0.15087163,0.31505546,0.503645,0.14484945,0.2244057,0.28209192,0.4472266,0.52393025,0.32773376,0.19270998,0.673851,0.4155309,0.39429477,0.33438987,0.16608557,0.27226624,0.3749604,0.34896988,0.24152139,0.49128368,0.83581614,0.35816166,0.4703645,0.26687798,0.7822504,0.19873217,0.18098256,0.38637084,0.09984152,0.3606973,0.5014263
0.091600634,0.13692552,0.22567354,0.107448496,0.13058637,0.07226624,0.2,0.06434231,0.050079238,0.093819335,0.040570524,0.08209192,0.12044374,0.03740095,0.055784468,0.06561014,0.114421554,0.13217115,0.0770206,0.0570523,0.1673534,0.10142631,0.10047544,0.07511886,0.038351823,0.07511886,0.096038036,0.080190174,0.06656101,0.13534074,0.20538828,0.09413629,0.122345485,0.06782884,0.17432646,0.0637084,0.050079238,0.093819335,0.029160064,0.09191759,0.1163233
0.0725832,0.10681458,0.1955626,0.096038036,0.11283677,0.06339144,0.18098256,0.050079238,0.04881141,0.0770206,0.038034864,0.06909667,0.10491284,0.033597466,0.046909668,0.05673534,0.09825674,0.1096672,0.06497623,0.04754358,0.14992076,0.08557845,0.08431062,0.06782884,0.03518225,0.060855784,0.08209192,0.07226624,0.055150554,0.105229795,0.1800317,0.08399366,0.10681458,0.058637083,0.15657686,0.049445324,0.04881141,0.0770206,0.026624406,0.07860539,0.10491284
0.14770205,0.22313787,0.42313787,0.18954042,0.24025357,0.12995246,0.38637084,0.093819335,0.0770206,0.20253566,0.076703645,0.14453249,0.22028527,0.06909667,0.105229795,0.14167987,0.21901743,0.2576862,0.15752773,0.09413629,0.31093502,0.20126782,0.21521394,0.16481775,0.074484944,0.13438986,0.1755943,0.17242472,0.124564186,0.23137876,0.38320127,0.1673534,0.22947702,0.1251981,0.34199682,0.10110935,0.0770206,0.20253566,0.055467512,0.16608557,0.21648178
0.065293185,0.08748019,0.1740095,0.08177496,0.10047544,0.05134707,0.15087163,0.040570524,0.038034864,0.076703645,0.047226623,0.05800317,0.088114105,0.03201268,0.03613312,0.061806656,0.09508716,0.10713154,0.07068146,0.04342314,0.13977814,0.0792393,0.08494453,0.06656101,0.02947702,0.057686213,0.07385103,0.07606973,0.052931853,0.09001585,0.16069731,0.07353407,0.099524565,0.04754358,0.13217115,0.04310618,0.038034864,0.076703645,0.035499208,0.06402536,0.08557845
0.1274168,0.2,0.3445325,0.16640253,0.1911252,0.105863705,0.31505546,0.08209192,0.06909667,0.14453249,0.05800317,0.12995246,0.18605389,0.052931853,0.08335975,0.10332805,0.17686212,0.20760697,0.11822504,0.080190174,0.24976228,0.15816166,0.1473851,0.120760694,0.06339144,0.10237718,0.13248812,0.13248812,0.09667195,0.20570523,0.31156895,0.14358161,0.1822504,0.10713154,0.27955627,0.08177496,0.06909667,0.14453249,0.03993661,0.14041205,0.18510301
0.18827258,0.2931854,0.525832,0.25610143,0.29572108,0.16164818,0.503645,0.12044374,0.10491284,0.22028527,0.088114105,0.18605389,0.29984152,0.08906498,0.13058637,0.16196513,0.2643423,0.30522978,0.18415214,0.11822504,0.39239302,0.24057053,0.22725832,0.18922345,0.09477021,0.15594295,0.21616481,0.19873217,0.1423138,0.30015847,0.48114106,0.21806656,0.27955627,0.15752773,0.4364501,0.11917591,0.10491284,0.22028527,0.057369255,0.20919175,0.2941363
0.06053883,0.08684628,0.16069731,0.08209192,0.094453245,0.050079238,0.14484945,0.03740095,0.033597466,0.06909667,0.03201268,0.052931853,0.08906498,0.03296355,0.03993661,0.050713155,0.08177496,0.08969889,0.06022187,0.038985737,0.12488114,0.0725832,0.07733756,0.057686213,0.027892234,0.048177496,0.07004754,0.06212361,0.043740094,0.08557845,0.1473851,0.06941363,0.09096672,0.04659271,0.124564186,0.03740095,0.033597466,0.06909667,0.02155309,0.061489698,0.085895404
0.0836767,0.13502377,0.23740095,0.11251981,0.13755943,0.0770206,0.2244057,0.055784468,0.046909668,0.105229795,0.03613312,0.08335975,0.13058637,0.03993661,0.06624406,0.07004754,0.11917591,0.1340729,0.081458,0.05451664,0.17242472,0.11061807,0.113787636,0.08652932,0.044374008,0.07163233,0.09793978,0.08652932,0.06751189,0.13502377,0.21394612,0.09889065,0.1274168,0.07321712,0.19429477,0.056418385,0.046909668,0.105229795,0.024088748,0.09793978,0.12900159
0.10681458,0.15625991,0.31061807,0.13914421,0.17971474,0.09223455,0.28209192,0.06561014,0.05673534,0.14167987,0.061806656,0.10332805,0.16196513,0.050713155,0.07004754,0.11568938,0.15721078,0.19524564,0.11537243,0.06719493,0.23676704,0.1429477,0.15340729,0.124564186,0.055150554,0.09793978,0.13026941,0.13343899,0.08969889,0.1673534,0.28494453,0.12361331,0.17210777,0.08969889,0.25293186,0.07163233,0.05673534,0.14167987,0.045007925,0.115055464,0.15911251
0.18161649,0.2732171,0.49667194,0.24088748,0.27448493,0.1518225,0.4472266,0.114421554,0.09825674,0.21901743,0.09508716,0.17686212,0.2643423,0.08177496,0.11917591,0.15721078,0.2697306,0.29572108,0.177813,0.116640255,0.37527734,0.23423138,0.23137876,0.1822504,0.08748019,0.15150554,0.20126782,0.19809826,0.1423138,0.28177497,0.45198098,0.20792393,0.26561013,0.14992076,0.39746433,0.11790808,0.09825674,0.21901743,0.0659271,0.19619651,0.26053882
0.20633915,0.31885895,0.58573693,0.27004755,0.32678288,0.17432646,0.52393025,0.13217115,0.1096672,0.2576862,0.10713154,0.20760697,0.30522978,0.08969889,0.1340729,0.19524564,0.29572108,0.37432647,0.20792393,0.1251981,0.4259905,0.2659271,0.2697306,0.22091918,0.10427892,0.1800317,0.22567354,0.23803486,0.16354991,0.33502376,0.5274168,0.2326466,0.31378764,0.17654517,0.4709984,0.13946117,0.1096672,0.2576862,0.07416799,0.22757527,0.30110934
0.12266244,0.18098256,0.34421554,0.15530904,0.19461173,0.10459588,0.32773376,0.0770206,0.06497623,0.15752773,0.07068146,0.11822504,0.18415214,0.06022187,0.081458,0.11537243,0.177813,0.20792393,0.14484945,0.07987322,0.2643423,0.16513471,0.16513471,0.12773375,0.061489698,0.10903328,0.14548336,0.1451664,0.09793978,0.19049129,0.32044375,0.13470681,0.18763867,0.09920761,0.28177497,0.078922346,0.06497623,0.15752773,0.050079238,0.13438986,0.18034865
0.08779715,0.13312203,0.21648178,0.10713154,0.12868463,0.06973059,0.19270998,0.0570523,0.04754358,0.09413629,0.04342314,0.080190174,0.11822504,0.038985737,0.05451664,0.06719493,0.116640255,0.1251981,0.07987322,0.0637084,0.17147385,0.101743266,0.10427892,0.074484944,0.040570524,0.06909667,0.09286846,0.08779715,0.065293185,0.13217115,0.20031695,0.093819335,0.12393027,0.06719493,0.16925515,0.055784468,0.04754358,0.09413629,0.03391442,0.08684628,0.1163233
0.26180667,0.38541996,0.7318542,0.35309035,0.41521394,0.23232964,0.673851,0.1673534,0.14992076,0.31093502,0.13977814,0.24976228,0.39239302,0.12488114,0.17242472,0.23676704,0.37527734,0.4259905,0.2643423,0.17147385,0.58161646,0.33946118,0.33914423,0.27099842,0.13502377,0.22282092,0.31220284,0.30332804,0.20190175,0.40348652,0.681458,0.30396196,0.3949287,0.22345483,0.5933439,0.16862124,0.14992076,0.31093502,0.09667195,0.27733755,0.38700476
0.16450079,0.24057053,0.45546752,0.21299525,0.25007924,0.14263074,0.4155309,0.10142631,0.08557845,0.20126782,0.0792393,0.15816166,0.24057053,0.0725832,0.11061807,0.1429477,0.23423138,0.2659271,0.16513471,0.101743266,0.33946118,0.22028527,0.21267828,0.16925515,0.08114105,0.13977814,0.18890649,0.1828843,0.12900159,0.2554675,0.4199683,0.18320127,0.23803486,0.14009508,0.37052298,0.10491284,0.08557845,0.20126782,0.05356577,0.17654517,0.23835182
0.15974644,0.23137876,0.44786054,0.20031695,0.26751187,0.14326467,0.39429477,0.10047544,0.08431062,0.21521394,0.08494453,0.1473851,0.22725832,0.07733756,0.113787636,0.15340729,0.23137876,0.2697306,0.16513471,0.10427892,0.33914423,0.21267828,0.25641838,0.18034865,0.078922346,0.14580032,0.19175911,0.18510301,0.13534074,0.23803486,0.40665612,0.17939778,0.2532488,0.13502377,0.3518225,0.111568935,0.08431062,0.21521394,0.0637084,0.17305864,0.22345483
0.11980983,0.17527734,0.36164817,0.16038035,0.20602219,0.110935025,0.33438987,0.07511886,0.06782884,0.16481775,0.06656101,0.120760694,0.18922345,0.057686213,0.08652932,0.124564186,0.1822504,0.22091918,0.12773375,0.074484944,0.27099842,0.16925515,0.18034865,0.1518225,0.06434231,0.115055464,0.15150554,0.15150554,0.10332805,0.18795563,0.32995245,0.14326467,0.19619651,0.10681458,0.2992076,0.08177496,0.06782884,0.16481775,0.046909668,0.13502377,0.18700476
0.06022187,0.097305864,0.1784469,0.08684628,0.10142631,0.058637083,0.16608557,0.038351823,0.03518225,0.074484944,0.02947702,0.06339144,0.09477021,0.027892234,0.044374008,0.055150554,0.08748019,0.10427892,0.061489698,0.040570524,0.13502377,0.08114105,0.078922346,0.06434231,0.037083995,0.04881141,0.068779714,0.07353407,0.04754358,0.10142631,0.16450079,0.0748019,0.09540412,0.058637083,0.14801902,0.038034864,0.03518225,0.074484944,0.020285262,0.06909667,0.09635499
0.11283677,0.16006339,0.29984152,0.124564186,0.17083994,0.08969889,0.27226624,0.07511886,0.060855784,0.13438986,0.057686213,0.10237718,0.15594295,0.048177496,0.07163233,0.09793978,0.15150554,0.1800317,0.10903328,0.06909667,0.22282092,0.13977814,0.14580032,0.115055464,0.04881141,0.10776545,0.13280506,0.115055464,0.09350238,0.16703644,0.27385104,0.114421554,0.16069731,0.08272583,0.23740095,0.07987322,0.060855784,0.13438986,0.042789225,0.11822504,0.15023772
0.14992076,0.20570523,0.40507132,0.18415214,0.23232964,0.12805071,0.3749604,0.096038036,0.08209192,0.1755943,0.07385103,0.13248812,0.21616481,0.07004754,0.09793978,0.13026941,0.20126782,0.22567354,0.14548336,0.09286846,0.31220284,0.18890649,0.19175911,0.15150554,0.068779714,0.13280506,0.18795563,0.15657686,0.11759113,0.21458003,0.3784469,0.1622821,0.21774961,0.1163233,0.32678288,0.09889065,0.08209192,0.1755943,0.051980983,0.15340729,0.20982568
0.13090333,0.19270998,0.38510302,0.18066561,0.21965134,0.12329636,0.34896988,0.080190174,0.07226624,0.17242472,0.07606973,0.13248812,0.19873217,0.06212361,0.08652932,0.13343899,0.19809826,0.23803486,0.1451664,0.08779715,0.30332804,0.1828843,0.18510301,0.15150554,0.07353407,0.115055464,0.15657686,0.17908083,0.10427892,0.20855784,0.3600634,0.15530904,0.21267828,0.122979395,0.31537244,0.083042786,0.07226624,0.17242472,0.055467512,0.14104596,0.19841522
0.10554675,0.15213946,0.27733755,0.119492866,0.15942948,0.082408875,0.24152139,0.06656101,0.055150554,0.124564186,0.052931853,0.09667195,0.1423138,0.043740094,0.06751189,0.08969889,0.1423138,0.16354991,0.09793978,0.065293185,0.20190175,0.12900159,0.13534074,0.10332805,0.04754358,0.09350238,0.11759113,0.10427892,0.090332806,0.15721078,0.24881141,0.11125198,0.1496038,0.07797147,0.21362916,0.07226624,0.055150554,0.124564186,0.040253565,0.110935025,0.13882726
0.21267828,0.3385103,0.55245644,0.2659271,0.30491284,0.1667195,0.49128368,0.13534074,0.105229795,0.23137876,0.09001585,0.20570523,0.30015847,0.08557845,0.13502377,0.1673534,0.28177497,0.33502376,0.19049129,0.13217115,0.40348652,0.2554675,0.23803486,0.18795563,0.10142631,0.16703644,0.21458003,0.20855784,0.15721078,0.35055467,0.49825674,0.22599049,0.28906497,0.17179081,0.4399366,0.13502377,0.105229795,0.23137876,0.060855784,0.22250396,0.29572108
0.32646593,0.47416797,0.9125198,0.43232962,0.5042789,0.28779715,0.83581614,0.20538828,0.1800317,0.38320127,0.16069731,0.31156895,0.48114106,0.1473851,0.21394612,0.28494453,0.45198098,0.5274168,0.32044375,0.20031695,0.681458,0.4199683,0.40665612,0.32995245,0.16450079,0.27385104,0.3784469,0.3600634,0.24881141,0.49825674,0.84690964,0.3695721,0.47797146,0.2792393,0.7423138,0.20919175,0.1800317,0.38320127,0.10839937,0.348019,0.47733757
0.15150554,0.22408874,0.40729,0.21331221,0.2326466,0.12995246,0.35816166,0.09413629,0.08399366,0.1673534,0.07353407,0.14358161,0.21806656,0.06941363,0.09889065,0.12361331,0.20792393,0.2326466,0.13470681,0.093819335,0.30396196,0.18320127,0.17939778,0.14326467,0.0748019,0.114421554,0.1622821,0.15530904,0.11125198,0.22599049,0.3695721,0.18351823,0.22060221,0.12773375,0.31949288,0.094453245,0.08399366,0.1673534,0.048177496,0.15879557,0.2155309
0.19302694,0.28652933,0.5248811,0.25134706,0.31790808,0.16767037,0.4703645,0.122345485,0.10681458,0.22947702,0.099524565,0.1822504,0.27955627,0.09096672,0.1274168,0.17210777,0.26561013,0.31378764,0.18763867,0.12393027,0.3949287,0.23803486,0.2532488,0.19619651,0.09540412,0.16069731,0.21774961,0.21267828,0.1496038,0.28906497,0.47797146,0.22060221,0.3030111,0.16101426,0.41648176,0.12678288,0.10681458,0.22947702,0.0725832,0.20348653,0.27448493
0.108716324,0.16481775,0.30269414,0.15340729,0.17020603,0.10269414,0.26687798,0.06782884,0.058637083,0.1251981,0.04754358,0.10713154,0.15752773,0.04659271,0.07321712,0.08969889,0.14992076,0.17654517,0.09920761,0.06719493,0.22345483,0.14009508,0.13502377,0.10681458,0.058637083,0.08272583,0.1163233,0.122979395,0.07797147,0.17179081,0.2792393,0.12773375,0.16101426,0.10427892,0.244374,0.06782884,0.058637083,0.1251981,0.031061806,0.11537243,0.15911251
0.26877972,0.41806656,0.8012678,0.37305865,0.4399366,0.25071314,0.7822504,0.17432646,0.15657686,0.34199682,0.13217115,0.27955627,0.4364501,0.124564186,0.19429477,0.25293186,0.39746433,0.4709984,0.28177497,0.16925515,0.5933439,0.37052298,0.3518225,0.2992076,0.14801902,0.23740095,0.32678288,0.31537244,0.21362916,0.4399366,0.7423138,0.31949288,0.41648176,0.244374,0.6877971,0.17591125,0.15657686,0.34199682,0.08716323,0.31251982,0.43740094
0.09318542,0.13502377,0.23296355,0.105229795,0.13534074,0.07226624,0.19873217,0.0637084,0.049445324,0.10110935,0.04310618,0.08177496,0.11917591,0.03740095,0.056418385,0.07163233,0.11790808,0.13946117,0.078922346,0.055784468,0.16862124,0.10491284,0.111568935,0.08177496,0.038034864,0.07987322,0.09889065,0.083042786,0.07226624,0.13502377,0.20919175,0.094453245,0.12678288,0.06782884,0.17591125,0.06687797,0.049445324,0.10110935,0.03169572,0.093819335,0.11473851
0.0725832,0.10681458,0.1955626,0.096038036,0.11283677,0.06339144,0.18098256,0.050079238,0.04881141,0.0770206,0.038034864,0.06909667,0.10491284,0.033597466,0.046909668,0.05673534,0.09825674,0.1096672,0.06497623,0.04754358,0.14992076,0.08557845,0.08431062,0.06782884,0.03518225,0.060855784,0.08209192,0.07226624,0.055150554,0.105229795,0.1800317,0.08399366,0.10681458,0.058637083,0.15657686,0.049445324,0.04881141,0.0770206,0.026624406,0.07860539,0.10491284
0.14770205,0.22313787,0.42313787,0.18954042,0.24025357,0.12995246,0.38637084,0.093819335,0.0770206,0.20253566,0.076703645,0.14453249,0.22028527,0.06909667,0.105229795,0.14167987,0.21901743,0.2576862,0.15752773,0.09413629,0.31093502,0.20126782,0.21521394,0.16481775,0.074484944,0.13438986,0.1755943,0.17242472,0.124564186,0.23137876,0.38320127,0.1673534,0.22947702,0.1251981,0.34199682,0.10110935,0.0770206,0.20253566,0.055467512,0.16608557,0.21648178
0.04532488,0.06053883,0.116640255,0.04912837,0.07321712,0.03518225,0.09984152,0.029160064,0.026624406,0.055467512,0.035499208,0.03993661,0.057369255,0.02155309,0.024088748,0.045007925,0.0659271,0.07416799,0.050079238,0.03391442,0.09667195,0.05356577,0.0637084,0.046909668,0.020285262,0.042789225,0.051980983,0.055467512,0.040253565,0.060855784,0.10839937,0.048177496,0.0725832,0.031061806,0.08716323,0.03169572,0.026624406,0.055467512,0.030744849,0.042789225,0.055467512
0.13977814,0.21965134,0.3873217,0.18161649,0.21711569,0.11854199,0.3606973,0.09191759,0.07860539,0.16608557,0.06402536,0.14041205,0.20919175,0.061489698,0.09793978,0.115055464,0.19619651,0.22757527,0.13438986,0.08684628,0.27733755,0.17654517,0.17305864,0.13502377,0.06909667,0.11822504,0.15340729,0.14104596,0.110935025,0.22250396,0.348019,0.15879557,0.20348653,0.11537243,0.31251982,0.093819335,0.07860539,0.16608557,0.042789225,0.162916,0.2066561
0.1828843,0.28748018,0.51980984,0.25451663,0.2896989,0.16196513,0.5014263,0.1163233,0.10491284,0.21648178,0.08557845,0.18510301,0.2941363,0.085895404,0.12900159,0.15911251,0.26053882,0.30110934,0.18034865,0.1163233,0.38700476,0.23835182,0.22345483,0.18700476,0.09635499,0.15023772,0.20982568,0.19841522,0.13882726,0.29572108,0.47733757,0.2155309,0.27448493,0.15911251,0.43740094,0.11473851,0.10491284,0.21648178,0.055467512,0.2066561,0.29286847
